t,max_h,M_s
16580.0,-8.375280400421417,734.0
16600.0,-8.443279255020146,796.0
16620.0,-8.509944817946911,712.0
16640.0,-8.57526656193652,762.0
16660.0,-8.639234171928345,738.0
16680.0,-8.701837546695256,754.0
16700.0,-8.76306680043864,716.0
16720.0,-8.822912264349531,664.0
16740.0,-8.881364488135441,762.0
16760.0,-8.938414241512637,760.0
16780.0,-8.994052515663707,732.0
16800.0,-9.048270524660197,716.0
16820.0,-9.101059706849954,748.0
16840.0,-9.15241172620917,736.0
16860.0,-9.202318473658703,736.0
16880.0,-9.250772068344576,762.0
16900.0,-9.297764858882513,776.0
16920.0,-9.343289424566123,764.0
16940.0,-9.387338576538742,644.0
16960.0,-9.429905358928643,704.0
16980.0,-9.470983049947444,672.0
17000.0,-9.510565162951535,690.0
17020.0,-9.548645447466427,688.0
17040.0,-9.585217890173759,678.0
17060.0,-9.620276715860856,666.0
17080.0,-9.653816388332734,732.0
17100.0,-9.685831611286309,702.0
17120.0,-9.71631732914674,720.0
17140.0,-9.74526872786577,642.0
17160.0,-9.772681235681937,694.0
17180.0,-9.798550523842467,694.0
17200.0,-9.822872507286885,634.0
17220.0,-9.845643345292054,612.0
17240.0,-9.86685944207868,614.0
17260.0,-9.886517447379141,620.0
17280.0,-9.90461425696651,674.0
17300.0,-9.921147013144777,658.0
17320.0,-9.936113105200084,680.0
17340.0,-9.949510169813001,672.0
17360.0,-9.961336091431724,722.0
17380.0,-9.97158900260614,680.0
17400.0,-9.980267284282716,686.0
17420.0,-9.987369566060174,572.0
17440.0,-9.992894726405892,630.0
17460.0,-9.996841892833,636.0
17480.0,-9.99921044203816,706.0
17500.0,-10.0,728.0
17520.0,-9.99921044203816,738.0
17540.0,-9.996841892833,674.0
17560.0,-9.992894726405892,672.0
17580.0,-9.987369566060174,636.0
17600.0,-9.980267284282716,636.0
17620.0,-9.97158900260614,662.0
17640.0,-9.961336091431725,650.0
17660.0,-9.949510169813003,602.0
17680.0,-9.936113105200084,652.0
17700.0,-9.921147013144779,650.0
17720.0,-9.904614256966513,574.0
17740.0,-9.886517447379141,580.0
17760.0,-9.866859442078681,600.0
17780.0,-9.845643345292055,656.0
17800.0,-9.822872507286887,658.0
17820.0,-9.79855052384247,648.0
17840.0,-9.772681235681933,666.0
17860.0,-9.745268727865772,654.0
17880.0,-9.716317329146742,646.0
17900.0,-9.685831611286313,638.0
17920.0,-9.653816388332741,590.0
17940.0,-9.620276715860864,612.0
17960.0,-9.58521789017376,658.0
17980.0,-9.548645447466429,672.0
18000.0,-9.510565162951538,738.0
18020.0,-9.470983049947442,682.0
18040.0,-9.429905358928645,724.0
18060.0,-9.387338576538744,662.0
18080.0,-9.34328942456612,728.0
18100.0,-9.297764858882516,702.0
18120.0,-9.25077206834458,712.0
18140.0,-9.202318473658707,690.0
18160.0,-9.15241172620918,638.0
18180.0,-9.10105970684996,628.0
18200.0,-9.048270524660193,662.0
18220.0,-8.99405251566371,644.0
18240.0,-8.938414241512634,690.0
18260.0,-8.881364488135445,700.0
18280.0,-8.822912264349537,690.0
18300.0,-8.763066800438635,732.0
18320.0,-8.701837546695259,834.0
18340.0,-8.63923417192836,782.0
18360.0,-8.575266561936525,780.0
18380.0,-8.509944817946923,778.0
18400.0,-8.44327925502016,688.0
18420.0,-8.375280400421412,740.0
18440.0,-8.305958991958125,770.0
18460.0,-8.235325976284278,724.0
18480.0,-8.163392507171837,702.0
18500.0,-8.090169943749476,728.0
18520.0,-8.015669848708773,818.0
18540.0,-7.939903986478355,842.0
18560.0,-7.862884321366195,862.0
18580.0,-7.784623015670235,828.0
18600.0,-7.705132427757898,794.0
18620.0,-7.624425110114489,842.0
18640.0,-7.542513807361042,782.0
18660.0,-7.459411454241819,772.0
18680.0,-7.3751311735817415,824.0
18700.0,-7.289686274214111,782.0
18720.0,-7.203090248879071,780.0
18740.0,-7.11535677209286,846.0
18760.0,-7.026499697988492,836.0
18780.0,-6.936533058128055,884.0
18800.0,-6.845471059286897,870.0
18820.0,-6.753328081210248,912.0
18840.0,-6.660118674342526,912.0
18860.0,-6.565857557529567,956.0
18880.0,-6.470559615694437,958.0
18900.0,-6.3742398974868975,894.0
18920.0,-6.276913612907011,976.0
18940.0,-6.178596130903342,988.0
18960.0,-6.079302976946059,998.0
18980.0,-5.9790498305752005,954.0
19000.0,-5.8778525229247345,980.0
19020.0,-5.775727034222687,964.0
19040.0,-5.672689491267567,936.0
19060.0,-5.568756164881888,904.0
19080.0,-5.463943467342691,922.0
19100.0,-5.3582679497899734,978.0
19120.0,-5.251746299612956,922.0
19140.0,-5.1443953378150695,898.0
19160.0,-5.036232016357605,922.0
19180.0,-4.927273415482919,1062.0
19200.0,-4.817536741017163,1020.0
19220.0,-4.707039321653327,1140.0
19240.0,-4.595798606214887,1108.0
19260.0,-4.483832160900338,1194.0
19280.0,-4.371157666509336,1162.0
19300.0,-4.257792915650724,1184.0
19320.0,-4.143755809932847,1172.0
19340.0,-4.0290643571366225,1238.0
19360.0,-3.913736668372027,1192.0
19380.0,-3.797790955218021,1190.0
19400.0,-3.681245526846781,1188.0
19420.0,-3.5641187871325153,1256.0
19440.0,-3.446429231745186,1216.0
19460.0,-3.328195445229873,1272.0
19480.0,-3.209436098072109,1370.0
19500.0,-3.090169943749479,1308.0
19520.0,-2.970415815770344,1304.0
19540.0,-2.8501926246997638,1302.0
19560.0,-2.7295193551732453,1302.0
19580.0,-2.60841506289897,1284.0
19600.0,-2.486898871648556,1344.0
19620.0,-2.364989970237245,1262.0
19640.0,-2.242707609493818,1360.0
19660.0,-2.12007109922056,1294.0
19680.0,-1.997099805144074,1390.0
19700.0,-1.873813145857258,1550.0
19720.0,-1.7502305897527624,1510.0
19740.0,-1.626371651948828,1552.0
19760.0,-1.5022558912075703,1572.0
19780.0,-1.3779029068463884,1570.0
19800.0,-1.2533323356430401,1586.0
19820.0,-1.1285638487348224,1612.0
19840.0,-1.0036171485121623,1500.0
19860.0,-0.8785119655074352,1524.0
19880.0,-0.7532680552793385,1594.0
19900.0,-0.6279051952931352,1586.0
19920.0,-0.5024431817977048,1558.0
19940.0,-0.3769018266993446,1634.0
19960.0,-0.2513009544333818,1634.0
19980.0,-0.12566039883352315,1648.0
20000.0,-4.898587196589413e-15,1752.0
20020.0,0.1256603988335311,1784.0
20040.0,0.251300954433372,1724.0
20060.0,0.3769018266993348,1702.0
20080.0,0.502443181797695,1664.0
20100.0,0.6279051952931253,1676.0
20120.0,0.753268055279311,1686.0
20140.0,0.8785119655074254,1620.0
20160.0,1.0036171485121523,1630.0
20180.0,1.1285638487348126,1650.0
20200.0,1.2533323356430481,1676.0
20220.0,1.3779029068463786,1692.0
20240.0,1.5022558912075605,1648.0
20260.0,1.626371651948836,1644.0
20280.0,1.7502305897527528,1606.0
20300.0,1.873813145857231,1528.0
20320.0,1.9970998051440647,1560.0
20340.0,2.1200710992205334,1540.0
20360.0,2.2427076094938085,1468.0
20380.0,2.364989970237253,1448.0
20400.0,2.4868988716485467,1440.0
20420.0,2.6084150628989606,1436.0
20440.0,2.729519355173253,1440.0
20460.0,2.8501926246997544,1458.0
20480.0,2.9704158157703517,1424.0
20500.0,3.0901699437494696,1382.0
20520.0,3.2094360980720826,1362.0
20540.0,3.3281954452298637,1332.0
20560.0,3.4464292317451606,1332.0
20580.0,3.5641187871324895,1308.0
20600.0,3.681245526846788,1304.0
20620.0,3.7977909552180122,1154.0
20640.0,3.9137366683720183,1176.0
20660.0,4.02906435713663,1106.0
20680.0,4.143755809932838,1080.0
20700.0,4.2577929156507155,1130.0
20720.0,4.371157666509327,1110.0
20740.0,4.483832160900313,1062.0
20760.0,4.595798606214863,942.0
20780.0,4.707039321653318,1056.0
20800.0,4.817536741017139,1004.0
20820.0,4.927273415482911,1010.0
20840.0,5.036232016357612,912.0
20860.0,5.144395337815061,956.0
20880.0,5.251746299612947,974.0
20900.0,5.358267949789965,868.0
20920.0,5.463943467342683,944.0
20940.0,5.568756164881881,892.0
20960.0,5.672689491267558,892.0
20980.0,5.775727034222664,874.0
21000.0,5.8778525229247265,886.0
