time,f
22953,-370.398778017086
22954,-370.39952185287973
22955,-370.40026566364685
22956,-370.40100944980014
22957,-370.40175321175207
22958,-370.4024969499148
22959,-370.4032406647
22960,-370.40398435651866
22961,-370.4047280257817
22962,-370.4054716728994
22963,-370.40621529828155
22964,-370.4069589023377
22965,-370.40770248547665
22966,-370.40844604810707
22967,-370.409189590637
22968,-370.40993311347427
22969,-370.4106766170259
22970,-370.4114201016987
22971,-370.41216356789914
22972,-370.41290701603305
22973,-370.413650446506
22974,-370.41439385972285
22975,-370.4151372560884
22976,-370.4158806360068
22977,-370.41662399988166
22978,-370.41736734811644
22979,-370.41811068111394
22980,-370.41885399927656
22981,-370.4195973030064
22982,-370.420340592705
22983,-370.4210838687735
22984,-370.42182713161264
22985,-370.4225703816226
22986,-370.4233136192034
22987,-370.4240568447543
22988,-370.42480005867446
22989,-370.42554326136235
22990,-370.4262864532161
22991,-370.42702963463347
22992,-370.4277728060117
22993,-370.4285159677477
22994,-370.4292591202378
22995,-370.43000226387824
22996,-370.4307453990643
22997,-370.43148852619134
22998,-370.43223164565404
22999,-370.43297475784664
23000,-370.4337178631631
23001,-370.434460961997
23002,-370.4352040547411
23003,-370.43594714178823
23004,-370.4366902235305
23005,-370.4374333003597
23006,-370.4381763726672
23007,-370.43891944084396
23008,-370.4396625052804
23009,-370.44040556636674
23010,-370.44114862449254
23011,-370.4418916800471
23012,-370.4426347334193
23013,-370.44337778499755
23014,-370.4441208351698
23015,-370.44486388432375
23016,-370.4456069328465
23017,-370.44634998112474
23018,-370.44709302954493
23019,-370.4478360784929
23020,-370.44857912835425
23021,-370.44932217951407
23022,-370.45006523235696
23023,-370.4508082872673
23024,-370.4515513446289
23025,-370.45229440482524
23026,-370.45303746823936
23027,-370.4537805352538
23028,-370.45452360625086
23029,-370.4552666816124
23030,-370.45600976171966
23031,-370.4567528469537
23032,-370.4574959376951
23033,-370.45823903432415
23034,-370.4589821372204
23035,-370.45972524676336
23036,-370.4604683633319
23037,-370.4612114873046
23038,-370.46195461905967
23039,-370.4626977589746
23040,-370.46344090742696
23041,-370.4641840647936
23042,-370.46492723145093
23043,-370.46567040777524
23044,-370.4664135941421
23045,-370.46715679092694
23046,-370.4678999985045
23047,-370.4686432172494
23048,-370.46938644753567
23049,-370.47012968973706
23050,-370.47087294422687
23051,-370.471616211378
23052,-370.47235949156294
23053,-370.47310278515374
23054,-370.47384609252214
23055,-370.4745894140395
23056,-370.47533275007663
23057,-370.4760761010041
23058,-370.47681946719183
23059,-370.4775628490098
23060,-370.47830624682723
23061,-370.47904966101305
23062,-370.4797930919357
23063,-370.4805365399634
23064,-370.4812800054639
23065,-370.4820234888044
23066,-370.48276699035193
23067,-370.48351051047314
23068,-370.484254049534
23069,-370.4849976079005
23070,-370.48574118593785
23071,-370.48648478401105
23072,-370.4872284024848
23073,-370.48797204172314
23074,-370.4887157020901
23075,-370.4894593839489
23076,-370.4902030876627
23077,-370.49094681359406
23078,-370.4916905621053
23079,-370.4924343335583
23080,-370.49317812831447
23081,-370.493921946735
23082,-370.49466578918054
23083,-370.49540965601136
23084,-370.4961535475876
23085,-370.4968974642685
23086,-370.49764140641355
23087,-370.4983853743813
23088,-370.49912936853025
23089,-370.49987338921835
23090,-370.5006174368033
23091,-370.50136151164236
23092,-370.50210561409233
23093,-370.5028497445097
23094,-370.5035939032506
23095,-370.5043380906708
23096,-370.5050823071256
23097,-370.50582655296984
23098,-370.5065708285583
23099,-370.50731513424506
23100,-370.50805947038396
23101,-370.5088038373285
23102,-370.5095482354318
23103,-370.51029266504634
23104,-370.51103712652457
23105,-370.51178162021847
23106,-370.51252614647944
23107,-370.51327070565884
23108,-370.5140152981074
23109,-370.5147599241755
23110,-370.51550458421326
23111,-370.5162492785704
23112,-370.5169940075961
23113,-370.5177387716395
23114,-370.51848357104893
23115,-370.51922840617283
23116,-370.51997327735876
23117,-370.5207181849543
23118,-370.52146312930665
23119,-370.5222081107623
23120,-370.5229531296677
23121,-370.5236981863688
23122,-370.5244432812111
23123,-370.52518841454
23124,-370.52593358670026
23125,-370.52667879803636
23126,-370.5274240488925
23127,-370.5281693396123
23128,-370.5289146705393
23129,-370.5296600420164
23130,-370.53040545438637
23131,-370.53115090799145
23132,-370.5318964031735
23133,-370.53264194027406
23134,-370.5333875196345
23135,-370.5341331415955
23136,-370.53487880649755
23137,-370.5356245146808
23138,-370.536370266485
23139,-370.5371160622494
23140,-370.5378619023132
23141,-370.53860778701494
23142,-370.539353716693
23143,-370.5400996916852
23144,-370.54084571232914
23145,-370.54159177896213
23146,-370.54233789192085
23147,-370.543084051542
23148,-370.54383025816156
23149,-370.5445765121154
23150,-370.5453228137389
23151,-370.54606916336706
23152,-370.54681556133477
23153,-370.5475620079761
23154,-370.5483085036253
23155,-370.54905504861597
23156,-370.5498016432812
23157,-370.55054828795414
23158,-370.5512949829672
23159,-370.55204172865274
23160,-370.5527885253425
23161,-370.55353537336805
23162,-370.55428227306044
23163,-370.5550292247507
23164,-370.5557762287691
23165,-370.55652328544585
23166,-370.55727039511055
23167,-370.5580175580928
23168,-370.5587647747215
23169,-370.5595120453254
23170,-370.56025937023287
23171,-370.56100674977176
23172,-370.56175418426994
23173,-370.5625016740546
23174,-370.56324921945276
23175,-370.56399682079086
23176,-370.56474447839537
23177,-370.56549219259205
23178,-370.5662399637066
23179,-370.56698779206414
23180,-370.5677356779895
23181,-370.56848362180733
23182,-370.5692316238418
23183,-370.5699796844167
23184,-370.57072780385545
23185,-370.5714759824814
23186,-370.57222422061716
23187,-370.5729725185854
23188,-370.5737208767081
23189,-370.57446929530704
23190,-370.5752177747037
23191,-370.57596631521926
23192,-370.5767149171743
23193,-370.57746358088934
23194,-370.57821230668446
23195,-370.57896109487945
23196,-370.57970994579364
23197,-370.58045885974605
23198,-370.58120783705544
23199,-370.5819568780403
23200,-370.5827059830185
23201,-370.58345515230786
23202,-370.5842043862258
23203,-370.58495368508915
23204,-370.5857030492148
23205,-370.5864524789191
23206,-370.58720197451805
23207,-370.5879515363273
23208,-370.58870116466227
23209,-370.58945085983794
23210,-370.590200622169
23211,-370.5909504519698
23212,-370.5917003495545
23213,-370.59245031523665
23214,-370.59320034932966
23215,-370.59395045214654
23216,-370.594700624
23217,-370.59545086520245
23218,-370.59620117606585
23219,-370.59695155690196
23220,-370.5977020080221
23221,-370.5984525297374
23222,-370.5992031223586
23223,-370.599953786196
23224,-370.6007045215597
23225,-370.6014553287594
23226,-370.6022062081046
23227,-370.6029571599043
23228,-370.6037081844672
23229,-370.60445928210186
23230,-370.6052104531164
23231,-370.60596169781843
23232,-370.6067130165155
23233,-370.6074644095148
23234,-370.608215877123
23235,-370.60896741964666
23236,-370.60971903739187
23237,-370.6104707306646
23238,-370.6112224997702
23239,-370.611974345014
23240,-370.61272626670075
23241,-370.61347826513503
23242,-370.614230340621
23243,-370.6149824934628
23244,-370.6157347239637
23245,-370.6164870324272
23246,-370.6172394191561
23247,-370.6179918844531
23248,-370.6187444286204
23249,-370.61949705196014
23250,-370.62024975477385
23251,-370.6210025373629
23252,-370.6217554000284
23253,-370.6225083430711
23254,-370.6232613667912
23255,-370.624014471489
23256,-370.6247676574641
23257,-370.625520925016
23258,-370.626274274444
23259,-370.62702770604665
23260,-370.62778122012253
23261,-370.62853481697005
23262,-370.62928849688683
23263,-370.6300422601705
23264,-370.63079610711844
23265,-370.63155003802746
23266,-370.6323040531942
23267,-370.63305815291505
23268,-370.63381233748595
23269,-370.63456660720266
23270,-370.63532096236054
23271,-370.6360754032545
23272,-370.6368299301796
23273,-370.63758454343014
23274,-370.63833924330027
23275,-370.63909403008375
23276,-370.63984890407426
23277,-370.640603865565
23278,-370.64135891484875
23279,-370.6421140522183
23280,-370.6428692779659
23281,-370.6436245923834
23282,-370.6443799957626
23283,-370.6451354883949
23284,-370.64589107057145
23285,-370.6466467425828
23286,-370.6474025047196
23287,-370.64815835727194
23288,-370.6489143005297
23289,-370.6496703347825
23290,-370.6504264603195
23291,-370.6511826774297
23292,-370.6519389864017
23293,-370.6526953875239
23294,-370.6534518810844
23295,-370.6542084673708
23296,-370.6549651466705
23297,-370.65572191927095
23298,-370.6564787854588
23299,-370.6572357455205
23300,-370.65799279974243
23301,-370.6587499484105
23302,-370.6595071918104
23303,-370.6602645302274
23304,-370.6610219639466
23305,-370.6617794932527
23306,-370.66253711843024
23307,-370.66329483976324
23308,-370.66405265753576
23309,-370.6648105720313
23310,-370.665568583533
23311,-370.666326692324
23312,-370.6670848986869
23313,-370.6678432029041
23314,-370.6686016052578
23315,-370.66936010602956
23316,-370.67011870550107
23317,-370.6708774039535
23318,-370.67163620166775
23319,-370.6723950989245
23320,-370.67315409600405
23321,-370.6739131931864
23322,-370.6746723907514
23323,-370.67543168897845
23324,-370.67619108814677
23325,-370.67695058853514
23326,-370.67771019042226
23327,-370.67846989408633
23328,-370.6792296998055
23329,-370.67998960785735
23330,-370.6807496185195
23331,-370.6815097320689
23332,-370.68226994878245
23333,-370.6830302689368
23334,-370.6837906928082
23335,-370.68455122067263
23336,-370.68531185280597
23337,-370.6860725894833
23338,-370.68683343098013
23339,-370.68759437757103
23340,-370.6883554295308
23341,-370.6891165871336
23342,-370.68987785065343
23343,-370.69063922036406
23344,-370.69140069653895
23345,-370.69216227945117
23346,-370.6929239693736
23347,-370.69368576657894
23348,-370.6944476713394
23349,-370.69520968392703
23350,-370.6959718046136
23351,-370.6967340336705
23352,-370.69749637136897
23353,-370.6982588179799
23354,-370.6990213737739
23355,-370.69978403902144
23356,-370.70054681399245
23357,-370.7013096989567
23358,-370.7020726941838
23359,-370.70283579994293
23360,-370.70359901650295
23361,-370.70436234413273
23362,-370.7051257831006
23363,-370.70588933367446
23364,-370.70665299612256
23365,-370.7074167707121
23366,-370.7081806577106
23367,-370.7089446573851
23368,-370.70970877000207
23369,-370.71047299582835
23370,-370.71123733512985
23371,-370.71200178817264
23372,-370.71276635522224
23373,-370.7135310365442
23374,-370.71429583240354
23375,-370.7150607430651
23376,-370.71582576879337
23377,-370.7165909098527
23378,-370.71735616650716
23379,-370.7181215390204
23380,-370.7188870276559
23381,-370.71965263267697
23382,-370.7204183543464
23383,-370.721184192927
23384,-370.721950148681
23385,-370.72271622187077
23386,-370.72348241275785
23387,-370.7242487216041
23388,-370.7250151486707
23389,-370.72578169421877
23390,-370.72654835850915
23391,-370.7273151418022
23392,-370.7280820443583
23393,-370.7288490664374
23394,-370.72961620829915
23395,-370.7303834702032
23396,-370.73115085240863
23397,-370.73191835517423
23398,-370.7326859787589
23399,-370.73345372342095
23400,-370.73422158941844
23401,-370.7349895770094
23402,-370.7357576864513
23403,-370.7365259180016
23404,-370.7372942719172
23405,-370.7380627484551
23406,-370.73883134787184
23407,-370.73960007042365
23408,-370.74036891636666
23409,-370.7411378859565
23410,-370.7419069794489
23411,-370.74267619709894
23412,-370.7434455391617
23413,-370.7442150058919
23414,-370.744984597544
23415,-370.7457543143722
23416,-370.7465241566306
23417,-370.7472941245728
23418,-370.7480642184522
23419,-370.7488344385221
23420,-370.74960478503544
23421,-370.7503752582448
23422,-370.75114585840265
23423,-370.7519165857612
23424,-370.75268744057234
23425,-370.75345842308764
23426,-370.7542295335586
23427,-370.7550007722363
23428,-370.75577213937174
23429,-370.7565436352154
23430,-370.75731526001783
23431,-370.758087014029
23432,-370.75885889749895
23433,-370.75963091067723
23434,-370.7604030538132
23435,-370.761175327156
23436,-370.7619477309545
23437,-370.76272026545723
23438,-370.7634929309128
23439,-370.7642657275691
23440,-370.7650386556741
23441,-370.76581171547537
23442,-370.76658490722036
23443,-370.7673582311561
23444,-370.76813168752955
23445,-370.76890527658725
23446,-370.7696789985756
23447,-370.7704528537407
23448,-370.77122684232864
23449,-370.7720009645848
23450,-370.7727752207546
23451,-370.77354961108324
23452,-370.7743241358156
23453,-370.7750987951964
23454,-370.77587358946994
23455,-370.77664851888045
23456,-370.77742358367175
23457,-370.77819878408764
23458,-370.7789741203714
23459,-370.77974959276634
23460,-370.7805252015153
23461,-370.78130094686105
23462,-370.782076829046
23463,-370.78285284831236
23464,-370.7836290049021
23465,-370.7844052990569
23466,-370.7851817310183
23467,-370.7859583010276
23468,-370.78673500932575
23469,-370.78751185615346
23470,-370.78828884175124
23471,-370.78906596635943
23472,-370.78984323021814
23473,-370.790620633567
23474,-370.79139817664577
23475,-370.79217585969354
23476,-370.7929536829496
23477,-370.79373164665276
23478,-370.7945097510415
23479,-370.79528799635443
23480,-370.7960663828294
23481,-370.7968449107046
23482,-370.7976235802174
23483,-370.79840239160546
23484,-370.7991813451059
23485,-370.7999604409557
23486,-370.80073967939154
23487,-370.8015190606499
23488,-370.8022985849671
23489,-370.8030782525791
23490,-370.8038580637217
23491,-370.80463801863044
23492,-370.8054181175406
23493,-370.8061983606874
23494,-370.8069787483056
23495,-370.80775928062985
23496,-370.8085399578945
23497,-370.8093207803338
23498,-370.8101017481816
23499,-370.81088286167153
23500,-370.8116641210372
23501,-370.8124455265118
23502,-370.8132270783283
23503,-370.8140087767195
23504,-370.814790621918
23505,-370.81557261415605
23506,-370.8163547536658
23507,-370.817137040679
23508,-370.8179194754274
23509,-370.8187020581423
23510,-370.8194847890551
23511,-370.82026766839647
23512,-370.82105069639726
23513,-370.821833873288
23514,-370.8226171992991
23515,-370.8234006746603
23516,-370.8241842996016
23517,-370.82496807435257
23518,-370.82575199914254
23519,-370.8265360742008
23520,-370.82732029975614
23521,-370.82810467603724
23522,-370.8288892032727
23523,-370.8296738816907
23524,-370.8304587115193
23525,-370.83124369298633
23526,-370.8320288263193
23527,-370.8328141117456
23528,-370.8335995494925
23529,-370.8343851397867
23530,-370.8351708828551
23531,-370.835956778924
23532,-370.8367428282198
23533,-370.8375290309686
23534,-370.83831538739594
23535,-370.8391018977278
23536,-370.83988856218923
23537,-370.84067538100555
23538,-370.8414623544017
23539,-370.84224948260237
23540,-370.84303676583215
23541,-370.84382420431524
23542,-370.84461179827576
23543,-370.8453995479375
23544,-370.8461874535243
23545,-370.8469755152594
23546,-370.847763733366
23547,-370.8485521080671
23548,-370.84934063958565
23549,-370.850129328144
23550,-370.8509181739646
23551,-370.85170717726965
23552,-370.8524963382809
23553,-370.8532856572202
23554,-370.854075134309
23555,-370.8548647697686
23556,-370.85565456382
23557,-370.85644451668406
23558,-370.8572346285815
23559,-370.85802489973275
23560,-370.85881533035797
23561,-370.85960592067715
23562,-370.8603966709101
23563,-370.8611875812765
23564,-370.8619786519956
23565,-370.86276988328666
23566,-370.8635612753686
23567,-370.86435282846014
23568,-370.86514454277983
23569,-370.8659364185461
23570,-370.86672845597684
23571,-370.86752065529015
23572,-370.8683130167037
23573,-370.86910554043504
23574,-370.8698982267013
23575,-370.87069107571966
23576,-370.871484087707
23577,-370.87227726288
23578,-370.8730706014551
23579,-370.87386410364854
23580,-370.8746577696764
23581,-370.87545159975446
23582,-370.87624559409846
23583,-370.8770397529238
23584,-370.87783407644565
23585,-370.87862856487914
23586,-370.879423218439
23587,-370.88021803734
23588,-370.88101302179643
23589,-370.8818081720225
23590,-370.88260348823223
23591,-370.88339897063946
23592,-370.88419461945784
23593,-370.8849904349007
23594,-370.8857864171813
23595,-370.88658256651263
23596,-370.8873788831075
23597,-370.8881753671785
23598,-370.88897201893803
23599,-370.88976883859834
23600,-370.89056582637136
23601,-370.89136298246893
23602,-370.8921603071027
23603,-370.89295780048406
23604,-370.89375546282423
23605,-370.8945532943341
23606,-370.8953512952246
23607,-370.8961494657064
23608,-370.8969478059898
23609,-370.8977463162851
23610,-370.8985449968023
23611,-370.8993438477512
23612,-370.9001428693415
23613,-370.9009420617826
23614,-370.9017414252837
23615,-370.90254096005395
23616,-370.9033406663022
23617,-370.904140544237
23618,-370.90494059406683
23619,-370.90574081600016
23620,-370.9065412102448
23621,-370.9073417770088
23622,-370.9081425164999
23623,-370.9089434289254
23624,-370.9097445144928
23625,-370.91054577340907
23626,-370.91134720588127
23627,-370.912148812116
23628,-370.91295059231993
23629,-370.91375254669924
23630,-370.9145546754603
23631,-370.915356978809
23632,-370.916159456951
23633,-370.916962110092
23634,-370.9177649384375
23635,-370.91856794219245
23636,-370.91937112156216
23637,-370.92017447675124
23638,-370.92097800796444
23639,-370.92178171540627
23640,-370.92258559928086
23641,-370.9233896597924
23642,-370.92419389714473
23643,-370.9249983115416
23644,-370.92580290318654
23645,-370.9266076722828
23646,-370.9274126190337
23647,-370.92821774364205
23648,-370.9290230463107
23649,-370.9298285272422
23650,-370.93063418663894
23651,-370.9314400247033
23652,-370.9322460416372
23653,-370.9330522376425
23654,-370.93385861292086
23655,-370.93466516767387
23656,-370.93547190210273
23657,-370.9362788164086
23658,-370.93708591079246
23659,-370.9378931854551
23660,-370.9387006405969
23661,-370.9395082764185
23662,-370.94031609312003
23663,-370.94112409090144
23664,-370.94193226996276
23665,-370.94274063050347
23666,-370.9435491727232
23667,-370.9443578968212
23668,-370.94516680299665
23669,-370.9459758914485
23670,-370.9467851623755
23671,-370.9475946159762
23672,-370.9484042524491
23673,-370.9492140719925
23674,-370.95002407480433
23675,-370.95083426108255
23676,-370.95164463102486
23677,-370.95245518482875
23678,-370.9532659226917
23679,-370.95407684481074
23680,-370.9548879513829
23681,-370.9556992426051
23682,-370.95651071867394
23683,-370.9573223797858
23684,-370.95813422613713
23685,-370.958946257924
23686,-370.9597584753424
23687,-370.9605708785881
23688,-370.9613834678566
23689,-370.96219624334344
23690,-370.9630092052438
23691,-370.9638223537529
23692,-370.96463568906546
23693,-370.9654492113764
23694,-370.96626292088024
23695,-370.9670768177713
23696,-370.96789090224377
23697,-370.9687051744919
23698,-370.9695196347094
23699,-370.9703342830901
23700,-370.9711491198274
23701,-370.97196414511484
23702,-370.9727793591454
23703,-370.9735947621124
23704,-370.97441035420843
23705,-370.97522613562626
23706,-370.97604210655857
23707,-370.97685826719754
23708,-370.9776746177355
23709,-370.97849115836425
23710,-370.97930788927584
23711,-370.98012481066183
23712,-370.98094192271384
23713,-370.98175922562325
23714,-370.98257671958106
23715,-370.98339440477844
23716,-370.9842122814062
23717,-370.98503034965506
23718,-370.9858486097155
23719,-370.98666706177784
23720,-370.9874857060323
23721,-370.988304542669
23722,-370.9891235718777
23723,-370.98994279384806
23724,-370.99076220876975
23725,-370.99158181683197
23726,-370.9924016182241
23727,-370.9932216131351
23728,-370.99404180175384
23729,-370.99486218426904
23730,-370.9956827608693
23731,-370.996503531743
23732,-370.99732449707835
23733,-370.9981456570634
23734,-370.99896701188607
23735,-370.99978856173425
23736,-371.00061030679535
23737,-371.00143224725684
23738,-371.0022543833061
23739,-371.0030767151301
23740,-371.0038992429158
23741,-371.00472196685007
23742,-371.0055448871195
23743,-371.00636800391067
23744,-371.0071913174097
23745,-371.00801482780287
23746,-371.00883853527625
23747,-371.0096624400155
23748,-371.0104865422065
23749,-371.0113108420346
23750,-371.0121353396853
23751,-371.0129600353438
23752,-371.013784929195
23753,-371.014610021424
23754,-371.0154353122155
23755,-371.01626080175413
23756,-371.0170864902242
23757,-371.01791237781003
23758,-371.0187384646959
23759,-371.0195647510656
23760,-371.0203912371031
23761,-371.0212179229919
23762,-371.0220448089156
23763,-371.0228718950576
23764,-371.02369918160116
23765,-371.0245266687291
23766,-371.0253543566245
23767,-371.0261822454702
23768,-371.02701033544855
23769,-371.0278386267422
23770,-371.02866711953345
23771,-371.02949581400424
23772,-371.03032471033674
23773,-371.03115380871276
23774,-371.031983109314
23775,-371.03281261232195
23776,-371.03364231791807
23777,-371.0344722262836
23778,-371.0353023375996
23779,-371.03613265204706
23780,-371.0369631698067
23781,-371.03779389105927
23782,-371.03862481598514
23783,-371.0394559447649
23784,-371.0402872775785
23785,-371.0411188146062
23786,-371.0419505560277
23787,-371.042782502023
23788,-371.04361465277157
23789,-371.0444470084529
23790,-371.04527956924636
23791,-371.0461123353311
23792,-371.0469453068862
23793,-371.0477784840905
23794,-371.04861186712276
23795,-371.0494454561616
23796,-371.0502792513855
23797,-371.05111325297275
23798,-371.05194746110146
23799,-371.0527818759498
23800,-371.0536164976955
23801,-371.05445132651636
23802,-371.05528636259
23803,-371.0561216060939
23804,-371.0569570572053
23805,-371.0577927161014
23806,-371.0586285829592
23807,-371.05946465795563
23808,-371.0603009412675
23809,-371.0611374330713
23810,-371.0619741335435
23811,-371.0628110428605
23812,-371.0636481611985
23813,-371.06448548873345
23814,-371.0653230256413
23815,-371.0661607720979
23816,-371.0669987282787
23817,-371.0678368943593
23818,-371.068675270515
23819,-371.0695138569211
23820,-371.0703526537526
23821,-371.07119166118446
23822,-371.07203087939143
23823,-371.07287030854826
23824,-371.07370994882945
23825,-371.0745498004094
23826,-371.0753898634622
23827,-371.07623013816215
23828,-371.0770706246832
23829,-371.07791132319915
23830,-371.0787522338837
23831,-371.0795933569105
23832,-371.08043469245285
23833,-371.08127624068425
23834,-371.08211800177764
23835,-371.0829599759062
23836,-371.0838021632428
23837,-371.08464456396024
23838,-371.0854871782311
23839,-371.08633000622797
23840,-371.0871730481231
23841,-371.0880163040887
23842,-371.08885977429696
23843,-371.0897034589199
23844,-371.0905473581293
23845,-371.09139147209686
23846,-371.09223580099416
23847,-371.0930803449926
23848,-371.0939251042636
23849,-371.0947700789782
23850,-371.09561526930764
23851,-371.0964606754227
23852,-371.0973062974942
23853,-371.0981521356928
23854,-371.09899819018915
23855,-371.09984446115345
23856,-371.10069094875615
23857,-371.10153765316727
23858,-371.10238457455694
23859,-371.103231713095
23860,-371.1040790689513
23861,-371.10492664229537
23862,-371.1057744332967
23863,-371.1066224421247
23864,-371.10747066894874
23865,-371.1083191139378
23866,-371.10916777726095
23867,-371.1100166590871
23868,-371.11086575958495
23869,-371.1117150789231
23870,-371.1125646172702
23871,-371.1134143747944
23872,-371.1142643516642
23873,-371.1151145480475
23874,-371.11596496411244
23875,-371.1168156000268
23876,-371.11766645595856
23877,-371.1185175320751
23878,-371.11936882854394
23879,-371.12022034553263
23880,-371.12107208320833
23881,-371.1219240417382
23882,-371.1227762212893
23883,-371.12362862202843
23884,-371.1244812441225
23885,-371.125334087738
23886,-371.1261871530416
23887,-371.12704044019966
23888,-371.12789394937846
23889,-371.1287476807442
23890,-371.1296016344629
23891,-371.1304558107005
23892,-371.1313102096228
23893,-371.1321648313956
23894,-371.1330196761843
23895,-371.13387474415447
23896,-371.13473003547136
23897,-371.13558555030033
23898,-371.1364412888063
23899,-371.13729725115434
23900,-371.13815343750935
23901,-371.13900984803604
23902,-371.13986648289904
23903,-371.1407233422628
23904,-371.14158042629174
23905,-371.1424377351502
23906,-371.14329526900235
23907,-371.14415302801217
23908,-371.1450110123436
23909,-371.1458692221605
23910,-371.14672765762657
23911,-371.14758631890527
23912,-371.1484452061602
23913,-371.1493043195547
23914,-371.15016365925203
23915,-371.1510232254152
23916,-371.1518830182073
23917,-371.1527430377913
23918,-371.15360328432985
23919,-371.1544637579858
23920,-371.15532445892154
23921,-371.15618538729956
23922,-371.15704654328226
23923,-371.1579079270318
23924,-371.1587695387103
23925,-371.15963137847984
23926,-371.16049344650224
23927,-371.16135574293924
23928,-371.1622182679526
23929,-371.1630810217039
23930,-371.1639440043544
23931,-371.1648072160656
23932,-371.16567065699866
23933,-371.1665343273148
23934,-371.1673982271749
23935,-371.16826235674
23936,-371.1691267161707
23937,-371.16999130562783
23938,-371.17085612527194
23939,-371.1717211752635
23940,-371.17258645576277
23941,-371.1734519669301
23942,-371.1743177089257
23943,-371.1751836819094
23944,-371.1760498860413
23945,-371.17691632148114
23946,-371.1777829883887
23947,-371.1786498869236
23948,-371.1795170172452
23949,-371.18038437951304
23950,-371.18125197388645
23951,-371.1821198005244
23952,-371.1829878595862
23953,-371.1838561512307
23954,-371.18472467561685
23955,-371.1855934329034
23956,-371.18646242324894
23957,-371.187331646812
23958,-371.18820110375134
23959,-371.189070794225
23960,-371.18994071839137
23961,-371.1908108764085
23962,-371.19168126843454
23963,-371.1925518946274
23964,-371.193422755145
23965,-371.19429385014485
23966,-371.19516517978485
23967,-371.1960367442224
23968,-371.1969085436149
23969,-371.1977805781198
23970,-371.19865284789427
23971,-371.19952535309545
23972,-371.20039809388044
23973,-371.2012710704061
23974,-371.2021442828293
23975,-371.20301773130666
23976,-371.20389141599503
23977,-371.2047653370508
23978,-371.20563949463036
23979,-371.2065138888902
23980,-371.2073885199866
23981,-371.20826338807547
23982,-371.20913849331293
23983,-371.2100138358551
23984,-371.21088941585765
23985,-371.2117652334764
23986,-371.2126412888671
23987,-371.21351758218515
23988,-371.2143941135861
23989,-371.2152708832253
23990,-371.21614789125795
23991,-371.2170251378394
23992,-371.2179026231246
23993,-371.21878034726853
23994,-371.2196583104262
23995,-371.22053651275223
23996,-371.22141495440155
23997,-371.22229363552856
23998,-371.22317255628786
23999,-371.22405171683386
24000,-371.2249311173209
24001,-371.2258107579032
24002,-371.2266906387349
24003,-371.2275707599701
24004,-371.22845112176265
24005,-371.2293317242665
24006,-371.23021256763536
24007,-371.231093652023
24008,-371.2319749775829
24009,-371.2328565444687
24010,-371.2337383528336
24011,-371.23462040283107
24012,-371.2355026946143
24013,-371.2363852283364
24014,-371.23726800415045
24015,-371.23815102220937
24016,-371.239034282666
24017,-371.2399177856732
24018,-371.24080153138357
24019,-371.24168551994967
24020,-371.2425697515242
24021,-371.24345422625936
24022,-371.2443389443075
24023,-371.24522390582104
24024,-371.2461091109519
24025,-371.2469945598524
24026,-371.24788025267435
24027,-371.24876618956966
24028,-371.2496523706901
24029,-371.2505387961875
24030,-371.25142546621345
24031,-371.2523123809194
24032,-371.25319954045693
24033,-371.2540869449774
24034,-371.25497459463196
24035,-371.255862489572
24036,-371.25675062994844
24037,-371.25763901591256
24038,-371.25852764761504
24039,-371.2594165252069
24040,-371.260305648839
24041,-371.2611950186618
24042,-371.262084634826
24043,-371.2629744974823
24044,-371.2638646067809
24045,-371.2647549628723
24046,-371.26564556590677
24047,-371.2665364160344
24048,-371.26742751340544
24049,-371.2683188581699
24050,-371.26921045047754
24051,-371.2701022904786
24052,-371.2709943783224
24053,-371.2718867141591
24054,-371.272779298138
24055,-371.27367213040884
24056,-371.27456521112083
24057,-371.2754585404237
24058,-371.27635211846655
24059,-371.27724594539853
24060,-371.2781400213689
24061,-371.27903434652677
24062,-371.279928921021
24063,-371.2808237450006
24064,-371.2817188186143
24065,-371.28261414201097
24066,-371.28350971533916
24067,-371.2844055387475
24068,-371.2853016123845
24069,-371.28619793639865
24070,-371.28709451093823
24071,-371.28799133615155
24072,-371.2888884121869
24073,-371.28978573919227
24074,-371.29068331731577
24075,-371.2915811467054
24076,-371.29247922750903
24077,-371.29337755987456
24078,-371.2942761439496
24079,-371.2951749798819
24080,-371.29607406781906
24081,-371.29697340790864
24082,-371.29787300029807
24083,-371.29877284513464
24084,-371.29967294256573
24085,-371.30057329273853
24086,-371.3014738958002
24087,-371.3023747518979
24088,-371.3032758611785
24089,-371.30417722378905
24090,-371.3050788398764
24091,-371.3059807095872
24092,-371.3068828330683
24093,-371.3077852104663
24094,-371.30868784192785
24095,-371.3095907275993
24096,-371.31049386762714
24097,-371.3113972621578
24098,-371.3123009113375
24099,-371.3132048153124
24100,-371.31410897422876
24101,-371.3150133882326
24102,-371.3159180574699
24103,-371.3168229820866
24104,-371.31772816222866
24105,-371.31863359804174
24106,-371.31953928967164
24107,-371.320445237264
24108,-371.32135144096435
24109,-371.3222579009183
24110,-371.32316461727135
24111,-371.3240715901687
24112,-371.3249788197558
24113,-371.32588630617784
24114,-371.32679404958003
24115,-371.32770205010746
24116,-371.3286103079052
24117,-371.32951882311824
24118,-371.3304275958915
24119,-371.33133662636976
24120,-371.3322459146978
24121,-371.3331554610204
24122,-371.3340652654822
24123,-371.33497532822776
24124,-371.3358856494016
