i,j,phi,Ex,Ey
16,3,0.0004808018378553182,-0.00016631739168229047,-2.800914640394006e-05
16,4,0.0006499905743448582,-0.00017306477338050114,-3.8477335956550534e-05
16,5,0.0008269313846163205,-0.00018187026964434905,-4.99826442696705e-05
16,6,0.0010137311136335563,-0.0001928418033675329,-6.287464763880156e-05
16,7,0.0012126149913513863,-0.00020610574271200056,-7.757175235957212e-05
16,8,0.0014259425990575574,-0.00022179979955856265,-9.45836130440118e-05
16,9,0.0016562145904685116,-0.00024006021313231036,-0.00011453855627322244
16,10,0.001906063025322178,-0.0002609995807622581,-0.00013821664418091188
16,11,0.0021782137519930278,-0.00028466978571869636,-0.00016658817271703171
16,12,0.002475402596759571,-0.00031100181603248224,-0.00020085544730530174
16,13,0.0028002173840579923,-0.0003397109072080975,-0.0002424916282273413
16,14,0.003154824411175766,-0.0003701519619705236,-0.00029326265704617514
16,15,0.0035405213079990395,-0.000401108523568752,-0.00035520432454554693
16,16,0.00395704145831327,-0.0004305034411143953,-0.00043050344111439484
16,17,0.00440152819022783,-0.00045504060201389217,-0.0005211979920858101
16,18,0.004867122662341054,-0.00046984190830199387,-0.0006285707242434132
16,19,0.005341212006831818,-0.0004682548377406958,-0.0007520875736639352
16,20,0.005803632337822446,-0.00044218489579287,-0.0008877930860771016
16,21,0.006225581798417558,-0.0003835001293363829,-0.0010263550162307
16,22,0.006570632596495212,-0.0002870330896330778,-0.0011516319009574395
16,23,0.006799647977683713,-0.00015496737943698508,-0.0012417217371661934
16,24,0.006880567355369182,-4.377872873757502e-07,-0.001275072615901852
16,25,0.006800523552258465,0.00015409744029861719,-0.0012417529664152222
16,26,0.006572372474771947,0.0002861800160495341,-0.0011516939575652208
16,27,0.0062281635201593966,0.000382675029438857,-0.0010264470993161354
16,28,0.005807022415894233,0.00044139867531650884,-0.0008879140015479346
16,29,0.005345366169526379,0.0004675181209791166,-0.0007522357428383034
16,30,0.004871986173936,0.0004691649609493082,-0.0006287441952563277
16,31,0.0044070362476277625,0.00045443325639801715,-0.0005213944540055039
16,32,0.003963119661139966,0.00042997502430021524,-0.00043072024067616335
16,33,0.003547086199027332,0.0004006677887803316,-0.0003554384853942515
16,34,0.0031617840835793027,0.00036980702374888675,-0.00029351090136318643
16,35,0.0028074721515295585,0.0003394691806859445,-0.00024275040060337916
16,36,0.0024828457222074137,0.0003108699606704285,-0.00020112094070756604
16,37,0.0021857322301887016,0.00028465365381012816,-0.0001668563563871461
16,38,0.0019135384145871574,0.0002611041709764876,-0.00013848329328963185
16,39,0.0016635238882357264,0.00024028962932911332,-0.00011479928314852628
16,40,0.0014329591559289307,0.00022215721507205636,-9.483389978111876e-05
16,41,0.0012192094580916136,0.00020659337026865995,-7.780698461453458e-05
16,42,0.0010197724153916108,0.00019346087077227726,-6.309014940155934e-05
16,43,0.0008322877165470591,0.00018262100134028747,-5.017371340778286e-05
16,44,0.0006545304127110359,0.00017394637796210624,-3.863928031712686e-05
16,45,0.00048439496062284665,0.00016732805541833,-2.813732025854797e-05
16,46,0.00031987430187437586,0.00016267925127597701,-1.836883637727451e-05
16,47,0.0001590364580708926,0.00015993715093718793,-9.070162186099125e-06
16,48,0.0,7.95182290354463e-05,-0.0
17,0,0.0,-8.322271240584089e-05,-0.0
17,1,0.00016644542481168177,-0.00016752333393148635,-8.357453504186124e-06
17,2,0.0003350466678629727,-0.000170743939602365,-1.6946811059946306e-05
17,3,0.0005079333040164118,-0.00017613087304965079,-2.601018627468901e-05
17,4,0.0006873084139622743,-0.0001837769632066933,-3.581484414033918e-05
17,5,0.0008754872304297984,-0.00019381448583708963,-4.666825270212071e-05
17,6,0.0010749373856364535,-0.00020641667074108405,-5.893634351657477e-05
17,7,0.0012883205719119665,-0.0002217985541620646,-7.306647167867138e-05
17,8,0.0015185344939605827,-0.0002402158789974511,-8.961693379868187e-05
17,9,0.0017687523299068687,-0.0002619597631486738,-0.00010929533584228728
17,10,0.0020424540202579303,-0.0002873432037885211,-0.0001330085072728883
17,11,0.002343438737483911,-0.0003166727578067933,-0.00016192678536693507
17,12,0.002675799535871517,-0.00035019435718967396,-0.0001975647690626598
17,13,0.003043827451863259,-0.0003879954655973655,-0.0002418778296131292
17,14,0.003451790467066248,-0.00042983607688436114,-0.000297366266749727
17,15,0.003903499605631981,-0.0004748688615807907,-0.00036716227554671227
17,16,0.004401528190227829,-0.0005211979920858101,-0.00045504060201389217
17,17,0.004945895589803601,-0.0005652295586757307,-0.0005652295586757302
17,18,0.0055319873075792905,-0.0006008156783343455,-0.0007017920043463589
17,19,0.006147526946472292,-0.0006183535052994935,-0.0008671999944482697
17,20,0.006768694318178278,-0.0006043673018061757,-0.0010596163707728107
17,21,0.007356261550084644,-0.0005427392465667787,-0.001268586144496244
17,22,0.007854172811311835,-0.0004194130114695523,-0.0014699561684301493
17,23,0.008195087573023748,-0.00023188014587370402,-0.001623791616935343
17,24,0.008317933103059243,-4.5242994807515036e-07,-0.0016835238823923854
17,25,0.008195992432919899,0.00023098110984567325,-0.0016238189033199514
17,26,0.007855970883367897,0.00041853140493243674,-0.0014700103900699988
17,27,0.007358929623055025,0.0005418865490877688,-0.0012686666016645662
17,28,0.006772197785192359,0.0006035547838057495,-0.0010597220201926196
17,29,0.006151820055443526,0.0006175921463682154,-0.0008673294568214479
17,30,0.005537013492455928,0.0006001160874989416,-0.0007019435743150673
17,31,0.004951587880445643,0.0005646018971348131,-0.0005654012171508538
17,32,0.004407809698186302,0.0005206518989096234,-0.0004552300307900945
17,33,0.003910284082626396,0.00047441338283910365,-0.000367366874109375
17,34,0.0034589829325080944,0.0004294795986329587,-0.00029758317116555344
17,35,0.0030513248853604787,0.0003877456511173522,-0.00024210393338371843
17,36,0.00268349163027339,0.0003500580888358847,-0.0001977967458088915
17,37,0.0023512087076887093,0.0003166560837829554,-0.00016216111320159878
17,38,0.002050179462707479,0.00028745129012821126,-0.00013324149470969756
17,39,0.0017763061274322868,0.000262196851143353,-0.00010952314908120305
17,40,0.0015257857604207732,0.00024058524827659977,-8.983562522032486e-05
17,41,0.0012951356308790872,0.00022230249159618614,-7.327200937450582e-05
17,42,0.001081180777228401,0.00020705644530644667,-5.9124641676432284e-05
17,43,0.0008810227402661939,0.00019459032955175673,-4.683520267645619e-05
17,44,0.0006920001181248875,0.00018468805822066258,-3.595634599132692e-05
17,45,0.0005116466238248688,0.00017717534494763543,-2.6122180627794628e-05
17,46,0.0003376494282296166,0.0001719188569556363,-1.7025311065913852e-05
17,47,0.00016780890991359613,0.0001688247141148083,-8.398576720413745e-06
17,48,0.0,8.390445495679807e-05,-0.0
18,0,0.0,-8.721600755710688e-05,-0.0
18,1,0.00017443201511421375,-0.00017562470655008492,-7.538992213483136e-06
18,2,0.00035124941310016983,-0.00017919509764524123,-1.530089864838942e-05
18,3,0.0005328222104046962,-0.00018518542476268334,-2.3519848789307397e-05
18,4,0.0007216202626255365,-0.00019372283980793284,-3.245679579459942e-05
18,5,0.0009202678900205619,-0.00020499176902058464,-4.241601074366267e-05
18,6,0.0011316038006667058,-0.00021924002234408356,-5.3765684628336876e-05
18,7,0.001358747934708729,-0.00023678633299410766,-6.69647594104747e-05
18,8,0.0016051764666549211,-0.00025802866372217855,-8.25988693750158e-05
18,9,0.0018748052621530861,-0.0002834517866065168,-0.00010142936489151478
18,10,0.0021720800398679547,-0.0003136310302869059,-0.00012446088074197724
18,11,0.002502067322726898,-0.00034922604750846787,-0.00015303479939325973
18,12,0.0028705321348848904,-0.0003909528602786764,-0.0001889580067520487
18,13,0.0032839730432842507,-0.0004395124048951647,-0.0002346776543370344
18,14,0.00374955694467522,-0.0004954364079041067,-0.00029351074199375775
18,15,0.004274845859092464,-0.0005587828588329172,-0.00036992609675622046
18,16,0.004867122662341054,-0.0006285707242434132,-0.0004698419083019943
18,17,0.0055319873075792905,-0.0007017920043463589,-0.0006008156783343446
18,18,0.006270706671033772,-0.0007718123440745334,-0.0007718123440745334
18,19,0.007075611995728357,-0.0008260792041671476,-0.0009918628897226931
18,20,0.007922865079368067,-0.0008435710458408441,-0.00126632204653449
18,21,0.008762754087410046,-0.0007938399269937215,-0.0015888278278294405
18,22,0.00951054493335551,-0.0006422385620721768,-0.0019276925822915188
18,23,0.0100472312115544,-0.0003685350933992212,-0.002210965877416914
18,24,0.010247615120153953,-4.650736719841522e-07,-0.0023309275532166825
18,25,0.010048161358898368,0.00036761093262100385,-0.002210989119751528
18,26,0.009512393254911945,0.0006413323177049193,-0.0019277387678931857
18,27,0.008765496723488529,0.0007929633993162362,-0.0015888963607182207
18,28,0.007926466456279473,0.0008427358201596271,-0.0012664120381142003
18,29,0.007080025083169275,0.0008252965668566689,-0.0009919731651898372
18,30,0.006275873322566135,0.0007710932006199022,-0.0007719414508979938
18,31,0.00553783868192947,0.00070114679992299,-0.000600961896750529
18,32,0.004873579722720155,0.0006280093673416941,-0.00047000326375727045
18,33,0.004281819947246082,0.0005583146484048726,-0.0003701003742163189
18,34,0.0037569504259104096,0.0004950699644745433,-0.00029369550202832653
18,35,0.0032916800182969954,0.00043925560604260645,-0.00023487025087692956
18,36,0.0028784392138251967,0.00039081278085254813,-0.0001891556064071106
18,37,0.002510054456591899,0.0003492089049093221,-0.00015323440220944015
18,38,0.0021800214040065525,0.0003137421350968833,-0.00012465934226869543
18,39,0.0018825701863981325,0.000283695498818486,-0.00010162341942305598
18,40,0.0016126304063695804,0.0002584083547787536,-8.278515422360615e-05
18,41,0.0013657534768406253,0.00023730435381255253,-6.713984006339311e-05
18,42,0.0011380216987444754,0.0002198976774703269,-5.392608063697424e-05
18,43,0.0009259581218999715,0.00020578929702539284,-4.2558222188794756e-05
18,44,0.0007264431046936897,0.0001946594000107678,-3.257733016925836e-05
18,45,0.0005366393218784359,0.00018625909034374307,-2.3615248138467615e-05
18,46,0.00035392492400620356,0.0001804028551833579,-1.5367766803180106e-05
18,47,0.00017583361151172008,0.00017696246200310178,-7.574021956780814e-06
18,48,0.0,8.791680575586004e-05,-0.0
19,0,0.0,-9.076170461932402e-05,-0.0
19,1,0.00018152340923864805,-0.00018282423257987577,-6.56982741326583e-06
19,2,0.00036564846515975153,-0.00018672479617818928,-1.3344679895271362e-05
19,3,0.0005549730015950266,-0.0001932867701958608,-2.054105417885802e-05
19,4,0.0007522220055514731,-0.00020267312516104857,-2.8402354903928474e-05
19,5,0.0009603192519171237,-0.00021512337467082709,-3.721583733112924e-05
19,6,0.0011824687548931273,-0.00023096541940789608,-4.7334304046746226e-05
19,7,0.0014222500907329159,-0.0002506317389087435,-5.9205212087776486e-05
19,8,0.0016837322327106143,-0.0002746804844784912,-7.341101869747348e-05
19,9,0.0019716110596898983,-0.00030382177451563524,-9.072643090382636e-05
19,10,0.0022913757817418848,-0.00033894863829026607,-0.00011220106385035548
19,11,0.0026495083362704304,-0.00038116988381686474,-0.0001392803406188802
19,12,0.0030537155493756143,-0.00043183721213344863,-0.00017398390170871546
19,13,0.0035131827605373277,-0.0004925482008390745,-0.0002191698977655446
19,14,0.004038811951053763,-0.0005650845193035472,-0.00027892507205056686
19,15,0.004643351799144422,-0.0006512000278890272,-0.00035913114346580515
19,16,0.005341212006831818,-0.0007520875736639343,-0.0004682548377406958
19,17,0.006147526946472291,-0.0008671999944482697,-0.0006183535052994935
19,18,0.007075611995728357,-0.000991862889722694,-0.0008260792041671484
19,19,0.008131252725917679,-0.0011128632077594502,-0.0011128632077594502
19,20,0.009301338411247258,-0.0012013322399129231,-0.0015019949811459956
19,21,0.010533917205743525,-0.0012041097823238074,-0.00200732738935744
19,22,0.011709557975894873,-0.0010415510610570257,-0.002604204033373787
19,23,0.012617019327857576,-0.0006351151167988678,-0.0031748572604633034
19,24,0.012979788209492608,-4.7567228268936834e-07,-0.0034581971245774045
19,25,0.012617970672422955,0.0006341698951691701,-0.003174876375411732
19,26,0.011711448419154268,0.0010406241639657442,-0.002604242017336015
19,27,0.010536722344491467,0.0012032132788667542,-0.00200738375223494
19,28,0.00930502186142076,0.001200477979334133,-0.001502068992206211
19,29,0.0081357663858232,0.001112062733584422,-0.00111295390090181
19,30,0.0070808963942519156,0.0009911273559382499,-0.0008261853848909335
19,31,0.006153511673946701,0.0008665400842755365,-0.0006184737593283862
19,32,0.005347816225700843,0.0007515134214438335,-0.0004683875412483359
19,33,0.004650484831059034,0.0006507211445680476,-0.0003592744748367083
19,34,0.0040463739365647474,0.000564709721972348,-0.0002790770251013164
19,35,0.003521065387114338,0.0004922855467385681,-0.00021932829634243797
19,36,0.003061802843087611,0.0004316939375033741,-0.00017414641556992593
19,37,0.0026576775121075896,0.0003811523479213706,-0.00013944450250185248
19,38,0.00229949814724487,0.00033906227291459544,-0.0001123642876184939
19,39,0.0019795529662783987,0.00030407103918844226,-9.088603066065586e-05
19,40,0.0016913560688679855,0.00027506882763626264,-7.356422875127566e-05
19,41,0.0014294153110058735,0.00025116156518281804,-5.934920764526534e-05
19,42,0.0011890329385023494,0.00023163806318104502,-4.7466222510581814e-05
19,43,0.0009661391846437834,0.0002159390800194726,-3.733280007298334e-05
19,44,0.0007571547784634042,0.00020363103227098972,-2.8501489382345903e-05
19,45,0.000558877120101804,0.0001943849083137137,-2.0619516269301114e-05
19,46,0.00036838496183597683,0.00018796008313732313,-1.3399676298436508e-05
19,47,0.00018295695382715776,0.00018419248091798842,-6.598638007011785e-06
19,48,0.0,9.147847691357888e-05,-0.0
20,0,0.0,-9.37858349703727e-05,-0.0
20,1,0.0001875716699407454,-0.00018896938644535628,-5.4591911485968455e-06
20,2,0.00037793877289071256,-0.00019316632441083342,-1.1096395940146355e-05
20,3,0.0005739043187624123,-0.00020024309977134045,-1.7100462017204587e-05
20,4,0.0007784249724333935,-0.00021039762296020406,-2.368530995903621e-05
20,5,0.0009946995646828204,-0.0002239237181634024,-3.110604029256663e-05
20,6,0.0012262724087601983,-0.0002412293971007308,-3.967999428679389e-05
20,7,0.001477158358884282,-0.0002628630476448349,-4.9815709989743683e-05
20,8,0.001751998504049868,-0.0002895498825382284,-6.205420345768622e-05
20,9,0.002056258123960739,-0.0003222418317593988,-7.712947424152105e-05
20,10,0.0023964821675686657,-0.0003621849400019597,-9.605923927329184e-05
20,11,0.0027806280039646583,-0.00041100888536682785,-0.00012028377445597949
20,12,0.0032184999383023214,-0.0004708424174253408,-0.0001518823379789637
20,13,0.00372231283881534,-0.0005444535752370161,-0.00019391624849194916
20,14,0.0043074070887763535,-0.0006353976536043672,-0.00025098056005862755
20,15,0.004993108146024074,-0.0007481126245230461,-0.0003300998592394109
20,16,0.005803632337822446,-0.0008877930860771016,-0.00044218489579287
20,17,0.006768694318178278,-0.0010596163707728115,-0.0006043673018061766
20,18,0.007922865079368069,-0.00126632204653449,-0.000843571045840845
20,19,0.009301338411247258,-0.0015019949811459947,-0.0012013322399129231
20,20,0.010926855041660058,-0.001738035227438834,-0.0017380352274388349
20,21,0.012777408866124926,-0.001896048979221513,-0.0025281820012419496
20,22,0.014718953000103084,-0.00180976843317804,-0.0036195273564237638
20,23,0.016396945732481006,-0.0012225281846028387,-0.00488925057734473
20,24,0.01716400936930876,-4.841886204129398e-07,-0.005718841139115412
20,25,0.016397914109721832,0.0012215660398623932,-0.004889265499745505
20,26,0.014720877289583975,0.0018088249408817116,-0.0036195570092607777
20,27,0.012780264227958409,0.0018951364244460403,-0.002528226001966451
20,28,0.010930604440691894,0.001737165671492757,-0.0017380930056696059
20,29,0.009305932884972895,0.0015011801741719464,-0.001201403041541654
20,30,0.007928244092348002,0.001265573342193326,-0.0008436539384647111
20,31,0.006774786200586243,0.0010589446435655876,-0.0006044611814527371
20,32,0.005810354805216827,0.000887208651833372,-0.0004422884948942444
20,33,0.005000368896919499,0.0007476251645518921,-0.00033021175580498973
20,34,0.004315104476113042,0.0006350161429688136,-0.00025109918798818217
20,35,0.0037303366109818713,0.0005441862155739969,-0.00019403990896418627
20,36,0.0032267320449650486,0.0004706965746931336,-0.00015200921184419978
20,37,0.002788943461595604,0.00041099103286075414,-0.00012041193555581138
20,38,0.0024047499792435403,0.00036230060693807995,-9.61866686048714e-05
20,39,0.002064342247719444,0.00032249555768570427,-7.72540748793355e-05
20,40,0.0017597588638721318,0.0002899451777941441,-6.217381614162575e-05
20,41,0.001484451892131156,0.00026340236005324637,-4.99281292846228e-05
20,42,0.001232954143765639,0.0002419140850426089,-3.9782985215459704e-05
20,43,0.0010006237220459382,0.00022475403015362875,-3.119735534219036e-05
20,44,0.0007834460834583815,0.00021137268381445003,-2.376270635816042e-05
20,45,0.0005778783544170381,0.00020136090342765247,-1.7161719179568458e-05
20,46,0.0003807242766030766,0.00019442373344564725,-1.1139332970233325e-05
20,47,0.00018903088752574365,0.0001903621383015383,-5.4816843032147846e-06
20,48,0.0,9.451544376287183e-05,-0.0
21,0,0.0,-9.622089576792087e-05,-0.0
21,1,0.00019244179153584174,-0.00019392062852002212,-4.223715143714785e-06
21,2,0.00038784125704004424,-0.000198366067046797,-8.589801627777134e-06
21,3,0.0005891739256294357,-0.00020587568421475064,-1.3249881513682261e-05
21,4,0.0007995926254695455,-0.00021667870343641062,-1.8376764514897693e-05
21,5,0.001022531332502257,-0.00023111805899858476,-2.4178279980412252e-05
21,6,0.001261828743466715,-0.00024967508910507313,-3.091566550580483e-05
21,7,0.0015218815107124032,-0.00027300594807963584,-3.892934562895812e-05
21,8,0.0018078406396259867,-0.00030199424873026857,-4.86765110920478e-05
21,9,0.0021258700081729404,-0.00033782681033124086,-6.078763249023258e-05
21,10,0.0024834942602884684,-0.0003821029385047245,-7.615380369837849e-05
21,11,0.0028900758851823894,-0.0004369929825225366,-9.606530088006587e-05
21,12,0.0033574802253335417,-0.0005054696861694183,-0.00012243723198303714
21,13,0.003901015257521226,-0.0005916464229187384,-0.0001581870920051604
21,14,0.004540773071171018,-0.0007012681300510089,-0.0002078843813721489
21,15,0.005303551517623244,-0.0008424043636232697,-0.00027890043168644083
21,16,0.006225581798417558,-0.0010263550162307,-0.0003835001293363829
21,17,0.007356261550084644,-0.0012685861444962448,-0.0005427392465667787
21,18,0.008762754087410047,-0.0015888278278294405,-0.0007938399269937207
21,19,0.010533917205743525,-0.00200732738935744,-0.0012041097823238056
21,20,0.012777408866124928,-0.0025281820012419496,-0.001896048979221512
21,21,0.015590281208227424,-0.0030856019113087363,-0.003085601911308737
21,22,0.0189486126887424,-0.0034026196371598058,-0.005103832585615356
21,23,0.022395520482547036,-0.0027344288994905156,-0.008202541151366807
21,24,0.02441747048772343,-4.905946834644903e-07,-0.01129785812988686
21,25,0.022396501671913965,0.002733454025023804,-0.00820255183447245
21,26,0.018950562437675823,0.003401663661744798,-0.005103853814432331
21,27,0.015593174348424369,0.003084677282457926,-0.0030856334120341108
21,28,0.012781207872759971,0.00252730093975893,-0.0018960903436088875
21,29,0.010538572468906509,0.0020065018007893167,-0.00120416047061544
21,30,0.008768204271181338,0.0015880692160271668,-0.0007938992718011023
21,31,0.007362434036852175,0.0012679055278460032,-0.0005428064576751359
21,32,0.006232393215489331,0.0010257628470915808,-0.00038357429940288814
21,33,0.005310908342669013,0.0008419104514741098,-0.0002789805427963355
21,34,0.004548572312541112,0.0007008815688131515,-0.000207969312411827
21,35,0.00390914520504271,0.0005913755228825505,-0.00015827562680627186
21,36,0.0033658212667760107,0.000505321910911749,-0.00012252806818712132
21,37,0.0028985013832192124,0.00043697489116069897,-9.615705946896397e-05
21,38,0.002491871484454613,0.0003822201335910713,-7.6245039131826e-05
21,39,0.0021340611160370697,0.0003380838916516879,-6.08768433885366e-05
21,40,0.001815703701151237,0.00030239477323097533,-4.876215139866665e-05
21,41,0.001529271569575119,0.0002735523961089841,-3.900983618506553e-05
21,42,0.0012685989089332688,0.00025036883712347747,-3.098940596661605e-05
21,43,0.0010285338953281641,0.0002319593588767719,-2.4243661001071984e-05
21,44,0.000804680191179725,0.00021766666843361162,-1.843218013216621e-05
21,45,0.0005932005584609409,0.00020700828170164078,-1.3293741648424907e-05
21,46,0.0003906636277764435,0.0001996401180136768,-8.620544632406105e-06
21,47,0.00019392032243358733,0.00019533181388822174,-4.239820318214951e-06
21,48,0.0,9.696016121679367e-05,-0.0
22,0,0.0,-9.800955011408749e-05,-0.0
22,1,0.00019601910022817498,-0.0001975591880731334,-2.8871047144410312e-06
22,2,0.0003951183761462668,-0.0002021924907808009,-5.8735681718358765e-06
22,3,0.0006004040817897768,-0.00021003006265846101,-9.065540810536702e-06
22,4,0.0008151785014631889,-0.00022132602142693405,-1.2584562097521306e-05
22,5,0.001043056124643645,-0.00023646261915430953,-1.6577726247963718e-05
22,6,0.001288103739771808,-0.00025598046274927667,-2.1231361439080516e-05
22,7,0.0015550170501421982,-0.0002806238932310779,-2.6790480212323525e-05
22,8,0.0018493515262339637,-0.0003114081693995029,-3.358759847619413e-05
22,9,0.002177833388941204,-0.0003497191243657295,-4.208690014094918e-05
22,10,0.0025487897749654227,-0.000397462608391793,-5.295403344896953e-05
22,11,0.00297275860572479,-0.0004572923136514865,-6.716984880502253e-05
22,12,0.0034633744022683956,-0.0005329642085504353,-8.62218344549364e-05
22,13,0.004038687022825661,-0.0006299007246261278,-0.00011243787982125205
22,14,0.004723175851520651,-0.0007561109932856477,-0.00014959131135879218
22,15,0.005550909009396956,-0.0009237283724872801,-0.00020404629053405888
22,16,0.006570632596495212,-0.0011516319009574395,-0.0002870330896330782
22,17,0.007854172811311835,-0.0014699561684301493,-0.0004194130114695523
22,18,0.00951054493335551,-0.001927692582291517,-0.0006422385620721751
22,19,0.011709557975894869,-0.002604204033373786,-0.0010415510610570248
22,20,0.014718953000103082,-0.0036195273564237655,-0.0018097684331780392
22,21,0.0189486126887424,-0.0051038325856153565,-0.0034026196371598058
22,22,0.024926618171333795,-0.00692670767323611,-0.00692670767323611
22,23,0.03280202803521462,-0.007416553728874344,-0.01483267141132918
22,24,0.03975972562908248,-4.94871726056112e-07,-0.029258149478011926
22,25,0.03280301777866673,0.007415570355316923,-0.014832677826957392
22,26,0.024928584918448637,0.006925743363320051,-0.006926720422029627
22,27,0.01895153105202663,0.005102899895269484,-0.003402638554781374
22,28,0.01472278512790967,0.0036186386129114278,-0.0018097932745895808
22,29,0.011714253826203775,0.0026033712459797315,-0.0010415815022710492
22,30,0.009516042635950206,0.0019269273551336301,-0.0006422742024704137
22,31,0.007860399115936514,0.0014692696159638017,-0.00041945337667476015
22,32,0.006577503404022603,0.0011510345667121724,-0.0002870776349166086
22,33,0.00555832998251217,0.0009232301515429532,-0.00020409440473850068
22,34,0.004731043100936696,0.0007557210589588773,-0.0001496423213119386
22,35,0.004046887864594415,0.0006296274597987026,-0.00011249105521460388
22,36,0.003471788181339291,0.0005328151420304415,-8.627639315717493e-05
22,37,0.002981257580533532,0.00045727406191604946,-6.722496257822183e-05
22,38,0.0025572400575071923,0.0003975808230185073,-5.3008834032871634e-05
22,39,0.0021860959344965174,0.0003499784454188636,-4.2140485668372245e-05
22,40,0.001857283166669465,0.00031181218499761517,-3.363904018057926e-05
22,41,0.001562471564501287,0.000281175105485297,-2.6838829386622264e-05
22,42,0.0012949329556988711,0.00025668026022660244,-2.1275656603569545e-05
22,43,0.0010491110440480822,0.00023731125598807859,-1.6617000483212015e-05
22,44,0.0008203104437227139,0.0002223226031670971,-1.2617850497607052e-05
22,45,0.0006044658377138879,0.00021117253892741257,-9.09188801072585e-06
22,46,0.0003979653658678888,0.0002034776547758572,-5.8920359042951794e-06
22,47,0.00019751052816217355,0.0001989826829339444,-2.8967793451658294e-06
22,48,0.0,9.875526408108678e-05,-0.0
23,0,0.0,-9.91080004823619e-05,-0.0
23,1,0.0001982160009647238,-0.000199794196691858,-1.4791512595987901e-06
23,2,0.000399588393383716,-0.00020454450314289266,-3.0092596314180335e-06
23,3,0.0006073050072505092,-0.00021258667814043607,-4.644937555607143e-06
23,4,0.0008247617496645881,-0.00022419088887383763,-6.448900579037224e-06
23,5,0.0010556867849981844,-0.00023976485834014397,-8.497358533269043e-06
23,6,0.001304291466344876,-0.00025988784306943294,-1.0887323729417411e-05
23,7,0.0015754624711370503,-0.00028536218511674945,-1.3747092573081297e-05
23,8,0.001875015836578375,-0.0003172906686588942,-1.7251930965475853e-05
23,9,0.0022100438084548387,-0.00035719324530401626,-2.1648392177384514e-05
23,10,0.0025894023271864075,-0.00040718588716879786,-2.7293282395848524e-05
23,11,0.0030244155827924345,-0.0004702607835285035,-3.471823461100119e-05
23,12,0.0035299238942434145,-0.0005507377171856478,-4.474069348756201e-05
23,13,0.00412589101716373,-0.0006550158998225942,-5.8662633945241044e-05
23,14,0.004839955693888603,-0.0007928765407638158,-7.864348359870946e-05
23,15,0.005711644098691362,-0.0009798461418975557,-0.00010843943092929149
23,16,0.006799647977683714,-0.0012417217371661934,-0.00015496737943698422
23,17,0.008195087573023748,-0.0016237916169353417,-0.0002318801458737023
23,18,0.010047231211554397,-0.002210965877416913,-0.0003685350933992195
23,19,0.012617019327857575,-0.0031748572604633042,-0.0006351151167988695
23,20,0.016396945732481006,-0.0048892505773447306,-0.0012225281846028396
23,21,0.022395520482547036,-0.008202541151366807,-0.0027344288994905156
23,22,0.03280202803521462,-0.01483267141132918,-0.007416553728874344
23,23,0.052060863305205395,-0.02506587070426633,-0.02506587070426633
23,24,0.08293376944374728,-4.97010311677204e-07,-0.10492035524066574
23,25,0.05206185732582875,0.0250648830810061,-0.025065872842861825
23,26,0.03280400328173508,0.014831702933920816,-0.0074165579786552634
23,27,0.022398451457987117,0.008201604429897973,-0.0027344352058273867
23,28,0.016400794421939133,0.004888357992269255,-0.0012225364660271168
23,29,0.012621735473448607,0.003174020872908484,-0.0006351252655712875
23,30,0.010052752676122165,0.0022101973416234558,-0.0003685469762633783
23,31,0.008201340790201695,0.0016231020953998082,-0.00023189360499127013
23,32,0.006806548485322549,0.0012411218190278403,-0.00015498223349997339
23,33,0.005719097152146015,0.0009793457650787798,-0.0001084554764437997
23,34,0.004847856955164989,0.0007924849183370483,-7.866049633359004e-05
23,35,0.004134127315471918,0.0006547414510373142,-5.868037053809779e-05
23,36,0.0035383740530903606,0.000550588003548131,-4.4758893199440186e-05
23,37,0.003032951308375656,0.00047024245028500227,-3.4736621220096036e-05
23,38,0.002597889152520356,0.0004073046105009209,-2.731156621952127e-05
23,39,0.0022183420873738142,0.0003574536855039803,-2.166627221074119e-05
23,40,0.0018829817815123955,0.0003176964295127253,-1.7269097123795863e-05
23,41,0.0015829492283483636,0.0002859157796859938,-1.3763228024440337e-05
23,42,0.001311150222140408,0.0002605906660268877,-1.0902107302994749e-05
23,43,0.0010617678962945882,0.0002406171649827344,-8.510467188055913e-06
23,44,0.0008299158921749391,0.00022519178090609778,-6.4600119169931245e-06
23,45,0.0006113843344823926,0.00021373409629495265,-4.653732362767352e-06
23,46,0.00040244769958503384,0.00020583522667923682,-3.0154244300478674e-06
23,47,0.000199713881123919,0.00020122384979251692,-1.4823808542182768e-06
23,48,0.0,9.98569405619595e-05,-0.0
24,0,0.0,-9.948870137368628e-05,-0.0
24,1,0.00019897740274737256,-0.00020056844770455145,-3.4120158905252785e-08
24,2,0.0004011368954091029,-0.00020535827707680924,-6.794930136209878e-08
24,3,0.0006096939569009911,-0.0002134697036060802,-1.0134470883625462e-07
24,4,0.0008280763026212633,-0.00022517844240459595,-1.3416604887923206e-07
24,5,0.001060050841710183,-0.00024090104230468972,-1.662759412398131e-07
24,6,0.0013098783872306427,-0.0002612301967890889,-1.9754051328317764e-07
24,7,0.0015825112352883608,-0.00028698850046713633,-2.278299430663079e-07
24,8,0.0018838553881649154,-0.0003193094690038061,-2.570189882771315e-07
24,9,0.002221130173295973,-0.00035976047579610215,-2.849874990943496e-07
24,10,0.0026033763397571197,-0.0004105324508254097,-3.116209128753867e-07
